ID,publication,pubyear,location,Latitude,Longitude,microbial name,microbial type,inoculant type,experimental type,inoculum in tr,inoculum in ck,inoculum,inoculation amount,inoculation amount,soil weight,fiNAl inoculation amount,log10,unit,inoculant quantity ,inoculation location,soil use type,soil origin,soil type,sandy or not sandy,extraction part,soil ph,log10ph,soil tc,log10tc,soil soc,log10soc,tn,log10tn,tp,log10tp,organic p,log10op,tk,log10tk,an,log10an,ap,log10ap,ak,log10ak,sterilization,application background,stress,specific background,rate,fertilizer,fertilizer type,supply rate,NAtive,plant,plant latin,plant type,experimental duration,experimental.periods,variable,methods,unit,xc,xe,lnphosphatase,apsc,apse,lnap,ph,xc,xe,RRpH,yield,xc,xe,RRyield,plant biomass,xc,xe,RRbiomass,leaf biomass,xc,xe,RRleaf_biomass,shoot biomass,xc,xe,RRshoot_biomass,root biomass,xc,xe,RRroot_biomass,plant_p_leaf,xc,xe,RR_pleaf,plant_p_grain,xc,xe,RR_pgrain,plant_p_shoot,xc,xe,RR_pshoot,plant_p_root,xc,xe,RR_proot,plant_p,xc,xe,RR_pplant
305,"heidari, ebrahim(2020)",2020,NA,35.39,49.03,bacillus lentus,bacteria,bacteria,field,bacterial suspension,water,bacteria yes,40*106cfu/cm3,NA,NA,40000,4.60206,cfu/l soil,yes,soils,NA,other,NA,unknow,bulk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsterilization,NA,no stress,NA,NA,fertilizer,wood biochar,NA,no NAtive,safflower,NA,herbaceous plants,NA,NA,phosphatase,alkaline pme,ug/g/h,2690.76,2695.86,0.001894,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,"heidari, ebrahim(2020)",2020,NA,35.39,49.03,pseudomoNAs fluorescence,bacteria,bacteria,field,bacterial suspension,water,bacteria yes,40*106cfu/cm3,NA,NA,40000,4.60206,cfu/l soil,yes,soils,NA,other,NA,unknow,bulk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsterilization,NA,no stress,NA,NA,fertilizer,wood biochar,NA,no NAtive,safflower,NA,herbaceous plants,NA,NA,phosphatase,alkaline pme,ug/g/h,2690.76,2721.34,0.011301,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306,"hu, junli(2019)",2019,"35◦00 n, 114◦24’ e",35,114.4,funneliformis mosseae (nicol. & gerd.),amf,amf,greenhouse,amf inoculum( consisted of soil colonized root fragments),sterilized amf inoculum,amf yes,NA,NA,NA,NA,NA,NA,no,soils,farmland,cropland,NA,sandy,bulk,8.56,0.932474,NA,NA,NA,NA,NA,NA,0.52,-0.283997,NA,NA,NA,NA,NA,NA,4.27,0.630428,NA,NA,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,maize,NA,crop,56,Short-term,phosphatase,alkaline pme,mg/g/24h,1.78986,1.91304,0.066556,4.37192,2.80172,-0.444969,ph,8.74812,8.56642,-0.020989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.13402,1.93299,0.533299,NA,0.233056,0.377088,0.4812,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.871795,1.032051,0.168749,NA,0.870968,1.045161,0.182322,NA,0.455272,0.758786,0.510825624
306,"hu, junli(2019)",2019,"35◦00 n, 114◦24’ e",35,114.4,funneliformis mosseae (nicol. & gerd.),amf,amf,greenhouse,amf inoculum( consisted of soil colonized root fragments),sterilized amf inoculum,amf yes,NA,NA,NA,NA,NA,NA,no,soils,farmland,cropland,NA,sandy,bulk,8.56,0.932474,NA,NA,NA,NA,NA,NA,0.52,-0.283997,NA,NA,NA,NA,NA,NA,4.27,0.630428,NA,NA,unsterilization,NA,no stress,NA,NA,fertilizer,npk,NA,no NAtive,maize,NA,crop,56,Short-term,phosphatase,alkaline pme,mg/g/24h,1.92029,1.98551,0.0334,7.63547,5.84975,-0.266406,ph,8.55388,8.42857,-0.014758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.12887,7.78351,0.417122,NA,0.674147,1.02105,0.415139,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.038462,1.217949,0.159428,NA,0.858065,1.2,0.335398,NA,0.942492,1.557508,0.502314934
306,"hu, junli(2019)",2019,"35◦00 n, 114◦24’ e",35,114.4,funneliformis mosseae (nicol. & gerd.),amf,amf,greenhouse,amf inoculum( consisted of soil colonized root fragments),sterilized amf inoculum,amf yes,NA,NA,NA,NA,NA,NA,no,soils,farmland,cropland,NA,sandy,bulk,8.56,0.932474,NA,NA,NA,NA,NA,NA,0.52,-0.283997,NA,NA,NA,NA,NA,NA,4.27,0.630428,NA,NA,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,maize,NA,crop,56,Short-term,ap,olsen,mg/kg,,,,,,,ph,8.74812,8.56642,-0.020989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.13402,1.93299,0.533299,NA,0.233056,0.377088,0.4812,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.871795,1.032051,0.168749,NA,0.870968,1.045161,0.182322,NA,0.455272,0.758786,0.510825624
306,"hu, junli(2019)",2019,"35◦00 n, 114◦24’ e",35,114.4,funneliformis mosseae (nicol. & gerd.),amf,amf,greenhouse,amf inoculum( consisted of soil colonized root fragments),sterilized amf inoculum,amf yes,NA,NA,NA,NA,NA,NA,no,soils,farmland,cropland,NA,sandy,bulk,8.56,0.932474,NA,NA,NA,NA,NA,NA,0.52,-0.283997,NA,NA,NA,NA,NA,NA,4.27,0.630428,NA,NA,unsterilization,NA,no stress,NA,NA,fertilizer,npk,NA,no NAtive,maize,NA,crop,56,Short-term,ap,olsen,mg/kg,,,,,,,ph,8.55388,8.42857,-0.014758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.12887,7.78351,0.417122,NA,0.674147,1.02105,0.415139,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.038462,1.217949,0.159428,NA,0.858065,1.2,0.335398,NA,0.942492,1.557508,0.502314934
307,"turan, veysel(2019)",2019,"germany, 48°29′54.1″n 11°26′21.3″e",48.498361,11.43925,rhizobium leguminosarum biovar phaseoli f7,bacteria,bacteria,greenhouse,bacterial suspension,water,bacteria yes,NA,NA,NA,NA,NA,NA,no,soils,farmland,cropland,NA,not sandy,bulk,6.5,0.812913,NA,NA,19.025522,1.279337,0.2503,-0.601539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,NA,phaseolus vulgarıs l,herbaceous plants,45,Short-term,phosphatase,acid pme,ug/g/h,9.76512,17.2652,0.569876,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,"turan, veysel(2019)",2019,"germany, 48°29′54.1″n 11°26′21.3″e",48.498361,11.43925,rhizobium leguminosarum biovar phaseoli f83,bacteria,bacteria,greenhouse,bacterial suspension,water,bacteria yes,NA,NA,NA,NA,NA,NA,no,soils,farmland,cropland,NA,not sandy,bulk,6.5,0.812913,NA,NA,19.025522,1.279337,0.2503,-0.601539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,NA,phaseolus vulgarıs l,herbaceous plants,45,Short-term,phosphatase,acid pme,ug/g/h,9.76512,9.71632,-0.00501,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,"turan, veysel(2019)",2019,"germany, 48°29′54.1″n 11°26′21.3″e",48.498361,11.43925,rhizobium leguminosarum biovar phaseoli ciat 899,bacteria,bacteria,greenhouse,bacterial suspension,water,bacteria yes,NA,NA,NA,NA,NA,NA,no,soils,farmland,cropland,NA,not sandy,bulk,6.5,0.812913,NA,NA,19.025522,1.279337,0.2503,-0.601539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,NA,phaseolus vulgarıs l,herbaceous plants,45,Short-term,phosphatase,acid pme,ug/g/h,9.76512,14.8709,0.420589,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,"turan, veysel(2019)",2019,"germany, 48°29′54.1″n 11°26′21.3″e",48.498361,11.43925,rhizobium leguminosarum biovar phaseoli f7,bacteria,bacteria,greenhouse,bacterial suspension,water,bacteria yes,NA,NA,NA,NA,NA,NA,no,soils,farmland,cropland,NA,not sandy,bulk,6.5,0.812913,NA,NA,19.025522,1.279337,0.2503,-0.601539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,NA,phaseolus vulgarıs l,herbaceous plants,45,Short-term,phosphatase,alkaline pme,ug/g/h,19.9197,20.4016,0.023904,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,"turan, veysel(2019)",2019,"germany, 48°29′54.1″n 11°26′21.3″e",48.498361,11.43925,rhizobium leguminosarum biovar phaseoli f83,bacteria,bacteria,greenhouse,bacterial suspension,water,bacteria yes,NA,NA,NA,NA,NA,NA,no,soils,farmland,cropland,NA,not sandy,bulk,6.5,0.812913,NA,NA,19.025522,1.279337,0.2503,-0.601539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,NA,phaseolus vulgarıs l,herbaceous plants,45,Short-term,phosphatase,alkaline pme,ug/g/h,19.9197,21.8474,0.092373,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,"turan, veysel(2019)",2019,"germany, 48°29′54.1″n 11°26′21.3″e",48.498361,11.43925,rhizobium leguminosarum biovar phaseoli ciat 899,bacteria,bacteria,greenhouse,bacterial suspension,water,bacteria yes,NA,NA,NA,NA,NA,NA,no,soils,farmland,cropland,NA,not sandy,bulk,6.5,0.812913,NA,NA,19.025522,1.279337,0.2503,-0.601539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,NA,phaseolus vulgarıs l,herbaceous plants,45,Short-term,phosphatase,alkaline pme,ug/g/h,19.9197,23.4538,0.163323,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,"he,chao(2019)",2019,NA,39,115,a. vagum,fungi,fungi,greenhouse,fungal mycelia,water,fungi yes,NA,NA,0.8,NA,NA,NA,no,soils,NA,other,NA,unknow,rhizosphere,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,licorice,NA,herbaceous plants,NA,NA,ap,olsen,ug/g,4.66667,9.24444,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.97778,5.68889,0.357791,NA,NA,NA,NA,NA,1.86823,2.29242,0.204617,NA,2.10712,3.37543,0.471201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,"he,chao(2019)",2019,NA,39,115,p. putaminum,fungi,fungi,greenhouse,fungal mycelia,water,fungi yes,NA,NA,0.8,NA,NA,NA,no,soils,NA,other,NA,unknow,rhizosphere,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,licorice,NA,herbaceous plants,NA,NA,ap,olsen,ug/g,4.66667,4.17778,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.97778,4.62222,0.150151,NA,NA,NA,NA,NA,1.86823,2.27437,0.196712,NA,2.10712,2.34887,0.108612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,"he,chao(2019)",2019,NA,39,115,fusarium acumiNAtum,fungi,fungi,greenhouse,fungal mycelia,water,fungi yes,NA,NA,0.8,NA,NA,NA,no,soils,NA,other,NA,unknow,rhizosphere,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,licorice,NA,herbaceous plants,NA,NA,ap,olsen,ug/g,4.66667,5.24444,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.97778,3.37778,-0.163505,NA,NA,NA,NA,NA,1.86823,1.58845,-0.162233,NA,2.10712,1.77102,-0.173766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,"he,chao(2019)",2019,NA,39,115,a. vagum,fungi,fungi,greenhouse,fungal mycelia,water,fungi yes,NA,NA,0.8,NA,NA,NA,no,soils,NA,other,NA,unknow,rhizosphere,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsterilization,NA,stress,dry,NA,no fertilizer,NA,NA,no NAtive,licorice,NA,herbaceous plants,NA,NA,ap,olsen,ug/g,5.77778,7.51111,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.08889,4,0.258483,NA,NA,NA,NA,NA,1.22744,1.55235,0.234839,NA,1.85713,2.44595,0.275401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,"he,chao(2019)",2019,NA,39,115,p. putaminum,fungi,fungi,greenhouse,fungal mycelia,water,fungi yes,NA,NA,0.8,NA,NA,NA,no,soils,NA,other,NA,unknow,rhizosphere,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsterilization,NA,stress,dry,NA,no fertilizer,NA,NA,no NAtive,licorice,NA,herbaceous plants,NA,NA,ap,olsen,ug/g,5.77778,6.84444,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.08889,3.51111,0.12812,NA,NA,NA,NA,NA,1.22744,1.61552,0.274726,NA,1.85713,1.89375,0.019527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,"he,chao(2019)",2019,NA,39,115,fusarium acumiNAtum,fungi,fungi,greenhouse,fungal mycelia,water,fungi yes,NA,NA,0.8,NA,NA,NA,no,soils,NA,other,NA,unknow,rhizosphere,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsterilization,NA,stress,dry,NA,no fertilizer,NA,NA,no NAtive,licorice,NA,herbaceous plants,NA,NA,ap,olsen,ug/g,5.77778,6.97778,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.08889,2.13333,-0.370128,NA,NA,NA,NA,NA,1.22744,1.04693,-0.159069,NA,1.85713,1.09797,-0.525569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,"zhao, yingNAn(2019)",2019,"(39°113′ 10″ n, 116° 27′ 50″ e)",40.886111,116.463889,"bacillus megaterium, bacillus mucilaginous",bacteria,bacteria,greenhouse,mix suspension,water,bacteria yes,"9*108cfu/ml, 60l/ha",NA,field,5.40E+13,13.732394,cfu/ha soil,yes,soils,NA,other,NA,unknow,bulk,8.08,0.907411,NA,NA,18.683295,1.271453,2.17,0.33646,3.17,0.501059,NA,NA,17.16,1.234517,141.37,2.150357,321.43,2.507086,433.59,2.637079,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,chili pepper,NA,herbaceous plants,20,Short-term,ap,unknow,mg/kg,,,,,,,ph,8.11,8.05,-0.007426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,"zhao, yingNAn(2019)",2019,"(39°113′ 10″ n, 116° 27′ 50″ e)",40.886111,116.463889,"bacillus megaterium, bacillus mucilaginous",bacteria,bacteria,greenhouse,bacterial suspension,water,bacteria yes,"9*108cfu/ml, 60l/ha",NA,field,5.40E+13,13.732394,cfu/ha soil,yes,soils,NA,other,NA,unknow,bulk,8.08,0.907411,NA,NA,18.683295,1.271453,2.17,0.33646,3.17,0.501059,NA,NA,17.16,1.234517,141.37,2.150357,321.43,2.507086,433.59,2.637079,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,chili pepper,NA,herbaceous plants,40,Short-term,ap,unknow,mg/kg,,,,,,,ph,8.03,8.1,0.00868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,"zhao, yingNAn(2019)",2019,"(39°113′ 10″ n, 116° 27′ 50″ e)",40.886111,116.463889,"bacillus megaterium, bacillus mucilaginous",bacteria,bacteria,greenhouse,bacterial suspension,water,bacteria yes,"9*108cfu/ml, 60l/ha",NA,field,5.40E+13,13.732394,cfu/ha soil,yes,soils,NA,other,NA,unknow,bulk,8.08,0.907411,NA,NA,18.683295,1.271453,2.17,0.33646,3.17,0.501059,NA,NA,17.16,1.234517,141.37,2.150357,321.43,2.507086,433.59,2.637079,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,chili pepper,NA,herbaceous plants,147,Medium-term,ap,unknow,mg/kg,,,,,,,ph,8.11,8,-0.013656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,"zhao, yingNAn(2019)",2019,"(39°113′ 10″ n, 116° 27′ 50″ e)",40.886111,116.463889,"bacillus megaterium, bacillus mucilaginous",bacteria,bacteria,greenhouse,bacterial suspension,water,bacteria yes,"9*108cfu/ml, 60l/ha",NA,field,5.40E+13,13.732394,cfu/ha soil,yes,soils,NA,other,NA,unknow,rhizosphere,8.08,0.907411,NA,NA,18.683295,1.271453,2.17,0.33646,3.17,0.501059,NA,NA,17.16,1.234517,141.37,2.150357,321.43,2.507086,433.59,2.637079,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,chili pepper,NA,herbaceous plants,147,Medium-term,ap,unknow,mg/kg,,,,,,,ph,8.12,8.02,-0.012392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,"zhao, yingNAn(2019)",2019,"(39°113′ 10″ n, 116° 27′ 50″ e)",40.886111,116.463889,"bacillus megaterium, bacillus mucilaginous",bacteria,bacteria,greenhouse,bacterial suspension,water,bacteria yes,"9*108cfu/ml, 60l/ha",NA,field,5.40E+13,13.732394,cfu/ha soil,yes,soils,NA,other,NA,unknow,bulk,8.08,0.907411,NA,NA,18.683295,1.271453,2.17,0.33646,3.17,0.501059,NA,NA,17.16,1.234517,141.37,2.150357,321.43,2.507086,433.59,2.637079,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,chili pepper,NA,herbaceous plants,20,Short-term,phosphatase,alkaline pme,mg/g,1.54,1.87,0.194156,254,299,0.163109,ph,8.11,8.05,-0.007426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,"zhao, yingNAn(2019)",2019,"(39°113′ 10″ n, 116° 27′ 50″ e)",40.886111,116.463889,"bacillus megaterium, bacillus mucilaginous",bacteria,bacteria,greenhouse,bacterial suspension,water,bacteria yes,"9*108cfu/ml, 60l/ha",NA,field,5.40E+13,13.732394,cfu/ha soil,yes,soils,NA,other,NA,unknow,bulk,8.08,0.907411,NA,NA,18.683295,1.271453,2.17,0.33646,3.17,0.501059,NA,NA,17.16,1.234517,141.37,2.150357,321.43,2.507086,433.59,2.637079,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,chili pepper,NA,herbaceous plants,40,Short-term,phosphatase,alkaline pme,mg/g,1.42,1.71,0.185836,253,315,0.219183,ph,8.03,8.1,0.00868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,"zhao, yingNAn(2019)",2019,"(39°113′ 10″ n, 116° 27′ 50″ e)",40.886111,116.463889,"bacillus megaterium, bacillus mucilaginous",bacteria,bacteria,greenhouse,bacterial suspension,water,bacteria yes,"9*108cfu/ml, 60l/ha",NA,field,5.40E+13,13.732394,cfu/ha soil,yes,soils,NA,other,NA,unknow,bulk,8.08,0.907411,NA,NA,18.683295,1.271453,2.17,0.33646,3.17,0.501059,NA,NA,17.16,1.234517,141.37,2.150357,321.43,2.507086,433.59,2.637079,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,chili pepper,NA,herbaceous plants,147,Medium-term,phosphatase,alkaline pme,mg/g,1.34,1.56,0.152016,243,307,0.233786,ph,8.11,8,-0.013656,NA,4718,6063,0.25082,NA,NA,NA,NA,NA,NA,NA,NA,NA,4189,4778,0.13156,NA,443,480,0.080216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,"zhao, yingNAn(2019)",2019,"(39°113′ 10″ n, 116° 27′ 50″ e)",40.886111,116.463889,"bacillus megaterium, bacillus mucilaginous",bacteria,bacteria,greenhouse,bacterial suspension,water,bacteria yes,"9*108cfu/ml, 60l/ha",NA,field,5.40E+13,13.732394,cfu/ha soil,yes,soils,NA,other,NA,unknow,rhizosphere,8.08,0.907411,NA,NA,18.683295,1.271453,2.17,0.33646,3.17,0.501059,NA,NA,17.16,1.234517,141.37,2.150357,321.43,2.507086,433.59,2.637079,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,chili pepper,NA,herbaceous plants,147,Medium-term,phosphatase,alkaline pme,mg/g,1.13,1.27,0.116799,240,317,0.278263,ph,8.12,8.02,-0.012392,NA,4718,6063,0.25082,NA,NA,NA,NA,NA,NA,NA,NA,NA,4189,4778,0.13156,NA,443,480,0.080216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,"singh, geetu(2019)",2019,NA,26.4499,80.3319,r. fasciculatus,amf,amf,greenhouse,amf inoculum( consisted of soil colonized root fragments),sterilized amf inoculum,amf yes,NA,NA,5,0.016,-1.79588,spores/kg soil,yes,soils,NA,other,NA,unknow,rhizosphere,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,maize,NA,crop,90,Short-term,phosphatase,acid pme,NA,4.97112,13.7874,1.02011,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,"singh, geetu(2019)",2019,NA,26.4499,80.3319,r. intraradices,amf,amf,greenhouse,amf inoculum( consisted of soil colonized root fragments),sterilized amf inoculum,amf yes,NA,NA,5,0.016,-1.79588,spores/kg soil,yes,soils,NA,other,NA,unknow,rhizosphere,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,maize,NA,crop,90,Short-term,phosphatase,acid pme,NA,4.97112,11.2829,0.819643,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,"singh, geetu(2019)",2019,NA,26.4499,80.3319,f. mosseae,amf,amf,greenhouse,amf inoculum( consisted of soil colonized root fragments),sterilized amf inoculum,amf yes,NA,NA,5,0.016,-1.79588,spores/kg soil,yes,soils,NA,other,NA,unknow,rhizosphere,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,maize,NA,crop,90,Short-term,phosphatase,acid pme,NA,4.97112,10.8,0.775901,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
