study.id,publication,pubyear,location,microbial.name,microbial.type,inoculant.type,experimental.type,inoculum.in.tr,inoculum.in.ck,inoculum,inoculation.amount,inoculation.amount.1,soil.weight,final.inoculation.amount,log10,unit,inoculant.quantity,inoculation.location,soil.use.type,soil.origin,soil.type,sandy.or.not.sandy,extraction.part,soil.ph,log10ph,soil.tc,log10tc,soil.soc,log10soc,tn,log10tn,tp,log10tp,organic.p,log10op,tk,log10tk,an,log10an,ap,log10ap,ak,log10ak,sterilization,application.background,stress,specific.background,rate,fertilizer,fertilizer.type,supply.rate,native,plant,plant.latin,plant.type,experimental.duration,experimental.periods,variable,methods,unit.1,xc,sc,nc,xe,se,ne,ph,xc.1,sc.1,nc.1,xe.1,se.1,ne.1,X.yield.xc,sc.2,nc.2,xe.2,se.2,ne.2,X.plant.biomass.xc,sc.3,nc.3,xe.3,se.3,ne.3,X.leaf.biomass.xc,sc.4,na,nc.4,xe.4,se.4,na.1,ne.4,sd.se,X.shoot.biomass.xc,sc.5,na.2,nc.5,xe.5,se.5,na.3,ne.5,sd.se.1,X.root.biomass.xc,sc.6,na.4,nc.6,xe.6,se.6,na.5,ne.6,sd.se.2,RR,Vi
9,"liu, q.(2007)",2007,na,suillus luteus (l. ex. fr.) s. f. gray,ecm,fungi,greenhouse,spores suspension,sterilized spores suspension,fungi yes,"3-4*107 spores/ml, 5ml/each seeding, 5 seedings/pots",na,0.5kg,40000000,7.602059991,spores/seeding,yes,seedings,forest,forest,andosol,unknow,bulk,5.8,0.763428,na,na,na,na,na,na,0.205,-0.688246,na,na,na,na,na,na,0.9,-0.045757,na,na,unsterilization,na,no stress,na,na,fertilizer,organic p,100mg p/kg soil,native,pinus radiata,pinus radiata d. don,tree,300,medium-term,ap,resin,ug/g,1.03,0.3,5,0.79,0.1,5,ph,5.5,0.02,5,5.52,0.02,5,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,9.5,0.08,na,5,8.9,0.11,na,5,sd,3.6,0.04,na,5,3.7,0.04,na,5,sd,-0.265281136,0.020171341
9,"liu, q.(2007)",2007,na,suillus luteus (l. ex. fr.) s. f. gray,ecm,fungi,greenhouse,spores suspension,sterilized spores suspension,fungi yes,"3-4*107 spores/ml, 5ml/each seeding, 5 seedings/pots",na,0.5kg,40000000,7.602059991,spores/seeding,yes,seedings,forest,forest,andosol,unknow,rhizosphere,5.8,0.763428,na,na,na,na,na,na,0.205,-0.688246,na,na,na,na,na,na,0.9,-0.045757,na,na,unsterilization,na,no stress,na,na,fertilizer,organic p,100mg p/kg soil,native,pinus radiata,pinus radiata d. don,tree,300,medium-term,ap,resin,ug/g,1.59,0.3,5,1.69,0.4,5,ph,5.33,0.02,5,5.41,0.02,5,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,9.5,0.08,na,5,8.9,0.11,na,5,sd,3.6,0.04,na,5,3.7,0.04,na,5,sd,0.060994513,0.018324061
9,"liu, q.(2007)",2007,na,rhizopogon rubescens tul.,ecm,fungi,greenhouse,spores suspension,sterilized spores suspension,fungi yes,"3-4*107 spores/ml, 5ml/each seeding, 5 seedings/pots",na,0.5kg,40000000,7.602059991,spores/seeding,yes,seedings,forest,forest,andosol,unknow,bulk,5.8,0.763428,na,na,na,na,na,na,0.205,-0.688246,na,na,na,na,na,na,0.9,-0.045757,na,na,unsterilization,na,no stress,na,na,fertilizer,organic p,100mg p/kg soil,native,pinus radiata,pinus radiata d. don,tree,300,medium-term,ap,resin,ug/g,1.03,0.3,5,1.15,0.1,5,ph,5.5,0.02,5,5.54,0.01,5,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,9.5,0.08,na,5,9.5,0.04,na,5,sd,3.6,0.04,na,5,3.8,0.05,na,5,sd,0.11020314,0.018479014
9,"liu, q.(2007)",2007,na,rhizopogon rubescens tul.,ecm,fungi,greenhouse,spores suspension,sterilized spores suspension,fungi yes,"3-4*107 spores/ml, 5ml/each seeding, 5 seedings/pots",na,0.5kg,40000000,7.602059991,spores/seeding,yes,seedings,forest,forest,andosol,unknow,rhizosphere,5.8,0.763428,na,na,na,na,na,na,0.205,-0.688246,na,na,na,na,na,na,0.9,-0.045757,na,na,unsterilization,na,no stress,na,na,fertilizer,organic p,100mg p/kg soil,native,pinus radiata,pinus radiata d. don,tree,300,medium-term,ap,resin,ug/g,1.59,0.3,5,1.24,0.3,5,ph,5.33,0.02,5,5.36,0.02,5,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,9.5,0.08,na,5,9.5,0.04,na,5,sd,3.6,0.04,na,5,3.8,0.05,na,5,sd,-0.248622637,0.018826527
11,"della mÃ³nica, ivana f.(2020)",2020,na,talaromyces diversus,psf,fungi,greenhouse,fungal suspension,none,fungi yes,"1*105 conidia/ml, 5ml/pot",na,1l,500000,5.698970004,spores/l soil,yes,soils,anthrosol,other,anthrosol,unknow,rhizosphere,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,sterilization,na,no stress,na,na,no fertilizer,na,na,no native,wheat,triticum aestivum,crop,75,short-term,ap,water-extractable p,mg/l,3.99017,0.529629,6,4.00983,0.77034,6,ph,5.98501,0.315788,6,5.40106,0.343247,6,na,na,na,na,na,na,2.6,0.857321,6,3,0.391918,6,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0.00491501,0.009087588
11,"della mÃ³nica, ivana f.(2020)",2020,na,talaromyces flavus,psf,fungi,greenhouse,fungal suspension,none,fungi yes,"1*105 conidia/ml, 5ml/pot",na,1l,500000,5.698970004,spores/l soil,yes,soils,anthrosol,other,anthrosol,unknow,rhizosphere,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,sterilization,na,no stress,na,na,no fertilizer,na,na,no native,wheat,triticum aestivum,crop,75,short-term,ap,water-extractable p,mg/l,3.99017,0.529629,6,4.77641,0.962943,6,ph,5.98501,0.315788,6,5.30461,0.357013,6,na,na,na,na,na,na,2.6,0.857321,6,2.6,0.636867,6,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0.179855382,0.009710385
11,"della mÃ³nica, ivana f.(2020)",2020,na,talaromyces helicus n24,psf,fungi,greenhouse,fungal suspension,none,fungi yes,"1*105 conidia/ml, 5ml/pot",na,1l,500000,5.698970004,spores/l soil,yes,soils,anthrosol,other,anthrosol,unknow,rhizosphere,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,sterilization,na,no stress,na,na,no fertilizer,na,na,no native,wheat,triticum aestivum,crop,75,short-term,ap,water-extractable p,mg/l,3.99017,0.529629,6,4.75676,0.481472,6,ph,5.98501,0.315788,6,5.24741,0.274588,6,na,na,na,na,na,na,2.6,0.857321,6,3.45,0.318434,6,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0.175732928,0.004643891
11,"della mÃ³nica, ivana f.(2020)",2020,na,talaromyces helicus l7b,psf,fungi,greenhouse,fungal suspension,none,fungi yes,"1*105 conidia/ml, 5ml/pot",na,1l,500000,5.698970004,spores/l soil,yes,soils,anthrosol,other,anthrosol,unknow,rhizosphere,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,sterilization,na,no stress,na,na,no fertilizer,na,na,no native,wheat,triticum aestivum,crop,75,short-term,ap,water-extractable p,mg/l,3.99017,0.529629,6,5.91646,1.155547,6,ph,5.98501,0.315788,6,5.16778,0.247154,6,na,na,na,na,na,na,2.6,0.857321,6,3.11,0.195959,6,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0.393904461,0.009294062
11,"della mÃ³nica, ivana f.(2020)",2020,na,rhizophagus irregularis,amf,amf,greenhouse,"amf inoculum(consisted of agar, spores)",none,amf inoculum yes,na,na,1l,na,na,na,no,soils,anthrosol,other,anthrosol,unknow,rhizosphere,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,sterilization,na,no stress,na,na,no fertilizer,na,na,no native,wheat,triticum aestivum,crop,75,short-term,ap,water-extractable p,mg/l,4.18,0.562599,6,5.19,0.563113,6,ph,5.40107,0.343223,6,5.86013,0.274588,6,na,na,na,na,na,na,3.1,0.514393,6,2.9,0.636867,6,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0.216422451,0.004981243
15,"el maaloum, sanae(2020)",2020,"marrakesh, morocco","myroides odoratus, alcaligenes feacalis, alcaligenes sp. (cife â ht30), alcaligenes sp. (ht18-mrl)",psb,bacteria,greenhouse,bacterial suspension,none,bacteria yes,"1*108 cfu/ml, 10ml/2kg",na,2kg,500000000,8.698970004,cfu/kg soil,yes,soils,farmland,cropland,na,unknow,rhizosphere,8.5,0.929419,na,na,2.842227,0.453659,na,na,na,na,na,na,na,na,na,na,8,0.90309,na,na,sterilization,na,no stress,na,na,no fertilizer,na,na,no native,tomato,solanum lycopersicum âcampbell 33Ê¹,herbaceous plants,20,short-term,ap,olsen,mg/kg,56.5841,8.7472,4,61.0294,13.8497,4,ph,8.18114,0.20648,4,8.07066,0.19531,4,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0.24,0.01,na,4,0.15,0.01,na,4,se,0.03,0.01,na,4,0.01,0.01,na,4,se,0.075627688,0.018849192
