study id,publication,pubyear,location,Latitude,Longitude,microbial name,microbial type,inoculant type,experimental type,inoculum in tr,inoculum in ck,inoculum,inoculation amount,inoculation amount,soil weight,final inoculation amount,log10,unit,inoculant quantity ,inoculation location,soil use type,soil origin,soil type,sandy or not sandy,extraction part,soil ph,log10ph,soil tc,log10tc,soil soc,log10soc,tn,log10tn,tp,log10tp,organic p,log10op,tk,log10tk,an,log10an,ap,log10ap,ak,log10ak,sterilization,application background,stress,specific background,rate,fertilizer,fertilizer type,supply rate,native,plant,plant latin,plant type,experimental duration,experimental.periods,variable,methods,unit,xc,sc,nc,xe,se,ne,ph,xc,xe,RRpH,yield,xc,xe,RRyield,plant biomass,xc,xe,RRbiomass,leaf biomass,xc,xe,RRleaf_biomass,shoot biomass,xc,xe,RRshoot_biomass,root biomass,xc,xe,RRroot_biomass,plant_p_leaf,xc,xe,RR_pleaf,plant_p_grain,xc,xe,RR_pgrain,plant_p_shoot,xc,xe,RR_pshoot,plant_p_root,xc,xe,RR_proot,plant_p,xc,xe,RR_pplant
21.000000 ,"chaudhary, doongar r.(2020)",2020.000000 ,"21.7645° n, 72.1519° e",21.764500 ,72.151900 ,"agrobacierium tumefaciens, klebsiella sp., ochrobactrum anthropic, pseudomonas stutzeri",pgpr,bacteria,field,bacterial suspension,none,bacteria yes,na,na,field,na,na,na,no,soils,na,other,na,unknow,bulk,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,unsterilization,na,no stress,na,na,no fertilizer,na,na,no native,peanut,var. g20,herbaceous plants,na,na,ap,olsen,mg/kg,16.920000 ,1.628128 ,3.000000 ,16.490000 ,1.351000 ,3.000000 ,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!
23.000000 ,"zhang, huanshi(2011)",2011.000000 ,32°30′ n and 118°42′ e,32.500000 ,118.700000 ,glomus mosseae,amf,amf,greenhouse,"amf inoculum(consisted of soil, spores,
hyphae)",sterilized amf inoculum,amf yes,"1256 spores/100g soil, 10g/pot",na,0.9kg,140.000000 ,2.146128 ,spores/kg soil,yes,soils,mix of soil and sand,other,na,sandy,rhizosphere,7.735360 ,0.888481 ,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,sterilization,na,no stress,na,na,no fertilizer,na,na,no native,kostelelzkya virginica,kostelelzkya virginica,herbaceous plants,90.000000 ,Short-term,ap,olsen,mg/kg,2.075160 ,0.715060 ,3.000000 ,1.377850 ,0.238469 ,3.000000 ,ph,7.735360 ,7.398130 ,(0.044575),na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,0.239915 ,0.289275 ,0.187093 ,na,0.045343 ,0.065863 ,0.373324 ,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!
23.000000 ,"zhang, huanshi(2011)",2011.000000 ,32°30′ n and 118°42′ e,32.500000 ,118.700000 ,glomus aggregatum,amf,amf,greenhouse,"amf inoculum(consisted of soil, spores,
hyphae)",sterilized amf inoculum,amf yes,"1256 spores/100g soil, 10g/pot",na,0.9kg,140.000000 ,2.146128 ,spores/kg soil,yes,soils,mix of soil and sand,other,na,sandy,rhizosphere,7.735360 ,0.888481 ,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,sterilization,na,no stress,na,na,no fertilizer,na,na,no native,kostelelzkya virginica,kostelelzkya virginica,herbaceous plants,90.000000 ,Short-term,ap,olsen,mg/kg,2.075160 ,0.715060 ,3.000000 ,3.388280 ,0.524378 ,3.000000 ,ph,7.735360 ,7.440280 ,(0.038894),na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,0.239915 ,0.329590 ,0.317565 ,na,0.045343 ,0.070166 ,0.436605 ,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!
23.000000 ,"zhang, huanshi(2011)",2011.000000 ,32°30′ n and 118°42′ e,32.500000 ,118.700000 ,mortierella sp.,psf,fungi,greenhouse,fungal suspension,sterilized fungal suspension,fungi yes,1.3*105 cfu/ml,na,0.9kg,14444445.000000 ,7.159701 ,cfu/kg soil,yes,soils,mix of soil and sand,other,na,sandy,rhizosphere,7.735360 ,0.888481 ,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,sterilization,na,no stress,na,na,no fertilizer,na,na,no native,kostelelzkya virginica,kostelelzkya virginica,herbaceous plants,90.000000 ,Short-term,ap,olsen,mg/kg,2.075160 ,0.715060 ,3.000000 ,2.233730 ,0.286031 ,3.000000 ,ph,7.735360 ,7.440280 ,(0.038894),na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,0.239915 ,0.248083 ,0.033479 ,na,0.045343 ,0.051631 ,0.129875 ,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!
23.000000 ,"zhang, huanshi(2011)",2011.000000 ,32°30′ n and 118°42′ e,32.500000 ,118.700000 ,"glomus mosseae, glomus aggregatum",amf,amf,greenhouse,amf inoculum,sterilized amf inoculum ,amf yes,"1256 spores/100g soil, 10g/pot",na,0.9kg,140.000000 ,2.146128 ,spores/kg soil,yes,soils,mix of soil and sand,other,na,sandy,rhizosphere,7.735360 ,0.888481 ,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,sterilization,na,no stress,na,na,no fertilizer,na,na,no native,kostelelzkya virginica,kostelelzkya virginica,herbaceous plants,90.000000 ,Short-term,ap,olsen,mg/kg,2.075160 ,0.715060 ,3.000000 ,3.638600 ,0.524361 ,3.000000 ,ph,7.735360 ,7.693210 ,(0.005464),na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,0.239915 ,0.398566 ,0.507588 ,na,0.045343 ,0.080757 ,0.577187 ,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!
23.000000 ,"zhang, huanshi(2011)",2011.000000 ,32°30′ n and 118°42′ e,32.500000 ,118.700000 ,"glomus mosseae, mortierella sp.",mix,mix,greenhouse,mix inoculum,sterilized mix inoculum ,mix yes,na,na,0.9kg,na,na,na,no,soils,mix of soil and sand,other,na,sandy,rhizosphere,7.735360 ,0.888481 ,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,sterilization,na,no stress,na,na,no fertilizer,na,na,no native,kostelelzkya virginica,kostelelzkya virginica,herbaceous plants,90.000000 ,Short-term,ap,olsen,mg/kg,2.075160 ,0.715060 ,3.000000 ,4.355520 ,0.953407 ,3.000000 ,ph,7.735360 ,7.250590 ,(0.064719),na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,0.239915 ,0.320238 ,0.288780 ,na,0.045343 ,0.061891 ,0.311128 ,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!
23.000000 ,"zhang, huanshi(2011)",2011.000000 ,32°30′ n and 118°42′ e,32.500000 ,118.700000 ,"glomus aggregatum, mortierella sp.",mix,mix,greenhouse,mix inoculum,sterilized mix inoculum ,mix yes,na,na,0.9kg,na,na,na,no,soils,mix of soil and sand,other,na,sandy,rhizosphere,7.735360 ,0.888481 ,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,sterilization,na,no stress,na,na,no fertilizer,na,na,no native,kostelelzkya virginica,kostelelzkya virginica,herbaceous plants,90.000000 ,Short-term,ap,olsen,mg/kg,2.075160 ,0.715060 ,3.000000 ,2.898220 ,0.714956 ,3.000000 ,ph,7.735360 ,7.334890 ,(0.053160),na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,0.239915 ,0.348903 ,0.374509 ,na,0.045343 ,0.074468 ,0.496119 ,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!
23.000000 ,"zhang, huanshi(2011)",2011.000000 ,32°30′ n and 118°42′ e,32.500000 ,118.700000 ,"glomus mosseae, glomus aggregatum, mortierella sp.",mix,mix,greenhouse,mix inoculum,sterilized mix inoculum ,mix yes,na,na,0.9kg,na,na,na,no,soils,mix of soil and sand,other,na,sandy,rhizosphere,7.735360 ,0.888481 ,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,sterilization,na,no stress,na,na,no fertilizer,na,na,no native,kostelelzkya virginica,kostelelzkya virginica,herbaceous plants,90.000000 ,Short-term,ap,olsen,mg/kg,2.075160 ,0.715060 ,3.000000 ,3.394840 ,0.524378 ,3.000000 ,ph,7.735360 ,7.313820 ,(0.056036),na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,0.239915 ,0.419935 ,0.559815 ,na,0.045343 ,0.070497 ,0.441312 ,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!
23.000000 ,"zhang, huanshi(2011)",2011.000000 ,32°30′ n and 118°42′ e,32.500000 ,118.700000 ,glomus mosseae,amf,amf,greenhouse,"amf inoculum(consisted of soil, spores,
hyphae)",sterilized amf inoculum,amf yes,"1256 spores/100g soil, 10g/pot",na,0.9kg,140.000000 ,2.146128 ,spores/kg soil,yes,soils,mix of soil and sand,other,na,sandy,bulk,7.175000 ,0.855822 ,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,sterilization,na,no stress,na,na,no fertilizer,na,na,no native,kostelelzkya virginica,kostelelzkya virginica,herbaceous plants,90.000000 ,Short-term,ap,olsen,mg/kg,0.768750 ,0.357235 ,3.000000 ,2.156250 ,0.324760 ,3.000000 ,ph,7.175000 ,7.665850 ,0.066173 ,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,0.239915 ,0.289275 ,0.187093 ,na,0.045343 ,0.065863 ,0.373324 ,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!
23.000000 ,"zhang, huanshi(2011)",2011.000000 ,32°30′ n and 118°42′ e,32.500000 ,118.700000 ,glomus aggregatum,amf,amf,greenhouse,"amf inoculum(consisted of soil, spores,
hyphae)",sterilized amf inoculum,amf yes,"1256 spores/100g soil, 10g/pot",na,0.9kg,140.000000 ,2.146128 ,spores/kg soil,yes,soils,mix of soil and sand,other,na,sandy,bulk,7.175000 ,0.855822 ,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,sterilization,na,no stress,na,na,no fertilizer,na,na,no native,kostelelzkya virginica,kostelelzkya virginica,herbaceous plants,90.000000 ,Short-term,ap,olsen,mg/kg,0.768750 ,0.357235 ,3.000000 ,2.643750 ,0.552091 ,3.000000 ,ph,7.175000 ,7.171260 ,(0.000521),na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,0.239915 ,0.329590 ,0.317565 ,na,0.045343 ,0.070166 ,0.436605 ,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!
23.000000 ,"zhang, huanshi(2011)",2011.000000 ,32°30′ n and 118°42′ e,32.500000 ,118.700000 ,mortierella sp.,psf,fungi,greenhouse,fungal suspension,sterilized fungal suspension,fungi yes,1.3*105 cfu/ml,na,0.9kg,14444445.000000 ,7.159701 ,cfu/kg soil,yes,soils,mix of soil and sand,other,na,sandy,bulk,7.175000 ,0.855822 ,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,sterilization,na,no stress,na,na,no fertilizer,na,na,no native,kostelelzkya virginica,kostelelzkya virginica,herbaceous plants,90.000000 ,Short-term,ap,olsen,mg/kg,0.768750 ,0.357235 ,3.000000 ,1.106250 ,0.194856 ,3.000000 ,ph,7.175000 ,7.236480 ,0.008532 ,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,0.239915 ,0.248083 ,0.033479 ,na,0.045343 ,0.051631 ,0.129875 ,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!
23.000000 ,"zhang, huanshi(2011)",2011.000000 ,32°30′ n and 118°42′ e,32.500000 ,118.700000 ,"glomus mosseae, glomus aggregatum",amf,amf,greenhouse,amf inoculum,sterilized amf inoculum ,amf yes,"1256 spores/100g soil, 10g/pot",na,0.9kg,140.000000 ,2.146128 ,spores/kg soil,yes,soils,mix of soil and sand,other,na,sandy,bulk,7.175000 ,0.855822 ,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,sterilization,na,no stress,na,na,no fertilizer,na,na,no native,kostelelzkya virginica,kostelelzkya virginica,herbaceous plants,90.000000 ,Short-term,ap,olsen,mg/kg,0.768750 ,0.357235 ,3.000000 ,4.725000 ,0.552091 ,3.000000 ,ph,7.175000 ,7.969140 ,0.104974 ,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,0.239915 ,0.398566 ,0.507588 ,na,0.045343 ,0.080757 ,0.577187 ,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!
23.000000 ,"zhang, huanshi(2011)",2011.000000 ,32°30′ n and 118°42′ e,32.500000 ,118.700000 ,"glomus mosseae, mortierella sp.",mix,mix,greenhouse,mix inoculum,sterilized mix inoculum ,mix yes,na,na,0.9kg,na,na,na,no,soils,mix of soil and sand,other,na,sandy,bulk,7.175000 ,0.855822 ,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,sterilization,na,no stress,na,na,no fertilizer,na,na,no native,kostelelzkya virginica,kostelelzkya virginica,herbaceous plants,90.000000 ,Short-term,ap,olsen,mg/kg,0.768750 ,0.357235 ,3.000000 ,4.818750 ,0.487139 ,3.000000 ,ph,7.175000 ,6.699430 ,(0.068580),na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,0.239915 ,0.320238 ,0.288780 ,na,0.045343 ,0.061891 ,0.311128 ,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!
23.000000 ,"zhang, huanshi(2011)",2011.000000 ,32°30′ n and 118°42′ e,32.500000 ,118.700000 ,"glomus aggregatum, mortierella sp.",mix,mix,greenhouse,mix inoculum,sterilized mix inoculum ,mix yes,na,na,0.9kg,na,na,na,no,soils,mix of soil and sand,other,na,sandy,bulk,7.175000 ,0.855822 ,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,sterilization,na,no stress,na,na,no fertilizer,na,na,no native,kostelelzkya virginica,kostelelzkya virginica,herbaceous plants,90.000000 ,Short-term,ap,olsen,mg/kg,0.768750 ,0.357235 ,3.000000 ,3.187500 ,0.389711 ,3.000000 ,ph,7.175000 ,7.367520 ,0.026478 ,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,0.239915 ,0.348903 ,0.374509 ,na,0.045343 ,0.074468 ,0.496119 ,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!
23.000000 ,"zhang, huanshi(2011)",2011.000000 ,32°30′ n and 118°42′ e,32.500000 ,118.700000 ,"glomus mosseae, glomus aggregatum, mortierella sp.",mix,mix,greenhouse,mix inoculum,sterilized mix inoculum ,mix yes,na,na,0.9kg,na,na,na,no,soils,mix of soil and sand,other,na,sandy,bulk,7.175000 ,0.855822 ,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,sterilization,na,no stress,na,na,no fertilizer,na,na,no native,kostelelzkya virginica,kostelelzkya virginica,herbaceous plants,90.000000 ,Short-term,ap,olsen,mg/kg,0.768750 ,0.357235 ,3.000000 ,4.181250 ,0.746947 ,3.000000 ,ph,7.175000 ,7.217370 ,0.005888 ,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,0.239915 ,0.419935 ,0.559815 ,na,0.045343 ,0.070497 ,0.441312 ,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!
23.000000 ,"zhang, huanshi(2011)",2011.000000 ,32°30′ n and 118°42′ e,32.500000 ,118.700000 ,glomus mosseae,amf,amf,greenhouse,"amf inoculum(consisted of soil, spores,
hyphae)",sterilized amf inoculum,amf yes,"1256 spores/100g soil, 10g/pot",na,0.9kg,140.000000 ,2.146128 ,spores/kg soil,yes,soils,mix of soil and sand,other,na,sandy,rhizosphere,7.145200 ,0.854014 ,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,sterilization,na,stress,salt,100.000000 ,no fertilizer,na,na,no native,kostelelzkya virginica,kostelelzkya virginica,herbaceous plants,90.000000 ,Short-term,ap,olsen,mg/kg,1.922380 ,0.190785 ,3.000000 ,0.426983 ,0.143012 ,3.000000 ,ph,7.145200 ,6.955500 ,(0.026908),na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,0.145149 ,0.257015 ,0.571374 ,na,0.033428 ,0.044019 ,0.275228 ,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!
23.000000 ,"zhang, huanshi(2011)",2011.000000 ,32°30′ n and 118°42′ e,32.500000 ,118.700000 ,glomus aggregatum,amf,amf,greenhouse,"amf inoculum(consisted of soil, spores,
hyphae)",sterilized amf inoculum,amf yes,"1256 spores/100g soil, 10g/pot",na,0.9kg,140.000000 ,2.146128 ,spores/kg soil,yes,soils,mix of soil and sand,other,na,sandy,rhizosphere,7.145200 ,0.854014 ,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,sterilization,na,stress,salt,100.000000 ,no fertilizer,na,na,no native,kostelelzkya virginica,kostelelzkya virginica,herbaceous plants,90.000000 ,Short-term,ap,olsen,mg/kg,1.922380 ,0.190785 ,3.000000 ,0.648502 ,0.286024 ,3.000000 ,ph,7.145200 ,6.913350 ,(0.032986),na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,0.145149 ,0.246480 ,0.529520 ,na,0.033428 ,0.055603 ,0.508843 ,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!
23.000000 ,"zhang, huanshi(2011)",2011.000000 ,32°30′ n and 118°42′ e,32.500000 ,118.700000 ,mortierella sp.,psf,fungi,greenhouse,fungal suspension,sterilized fungal suspension,fungi yes,1.3*105 cfu/ml,na,0.9kg,14444445.000000 ,7.159701 ,cfu/kg soil,yes,soils,mix of soil and sand,other,na,sandy,rhizosphere,7.145200 ,0.854014 ,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,sterilization,na,stress,salt,100.000000 ,no fertilizer,na,na,no native,kostelelzkya virginica,kostelelzkya virginica,herbaceous plants,90.000000 ,Short-term,ap,olsen,mg/kg,1.922380 ,0.190785 ,3.000000 ,7.502910 ,0.715060 ,3.000000 ,ph,7.145200 ,7.250590 ,0.014642 ,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,0.145149 ,0.268786 ,0.616155 ,na,0.033428 ,0.072482 ,0.773952 ,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!
23.000000 ,"zhang, huanshi(2011)",2011.000000 ,32°30′ n and 118°42′ e,32.500000 ,118.700000 ,"glomus mosseae, glomus aggregatum",amf,amf,greenhouse,amf inoculum,sterilized amf inoculum ,amf yes,"1256 spores/100g soil, 10g/pot",na,0.9kg,140.000000 ,2.146128 ,spores/kg soil,yes,soils,mix of soil and sand,other,na,sandy,rhizosphere,7.145200 ,0.854014 ,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,sterilization,na,stress,salt,100.000000 ,no fertilizer,na,na,no native,kostelelzkya virginica,kostelelzkya virginica,herbaceous plants,90.000000 ,Short-term,ap,olsen,mg/kg,1.922380 ,0.190785 ,3.000000 ,1.311660 ,0.715164 ,3.000000 ,ph,7.145200 ,6.850120 ,(0.042175),na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,0.145149 ,0.333471 ,0.831795 ,na,0.033428 ,0.085721 ,0.941707 ,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!
23.000000 ,"zhang, huanshi(2011)",2011.000000 ,32°30′ n and 118°42′ e,32.500000 ,118.700000 ,"glomus mosseae, mortierella sp.",mix,mix,greenhouse,mix inoculum,sterilized mix inoculum ,mix yes,na,na,0.9kg,na,na,na,no,soils,mix of soil and sand,other,na,sandy,rhizosphere,7.145200 ,0.854014 ,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,sterilization,na,stress,salt,100.000000 ,no fertilizer,na,na,no native,kostelelzkya virginica,kostelelzkya virginica,herbaceous plants,90.000000 ,Short-term,ap,olsen,mg/kg,1.922380 ,0.190785 ,3.000000 ,9.679880 ,0.524482 ,3.000000 ,ph,7.145200 ,6.112410 ,(0.156120),na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,0.145149 ,0.355777 ,0.896543 ,na,0.033428 ,0.109882 ,1.190016 ,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!
23.000000 ,"zhang, huanshi(2011)",2011.000000 ,32°30′ n and 118°42′ e,32.500000 ,118.700000 ,"glomus aggregatum, mortierella sp.",mix,mix,greenhouse,mix inoculum,sterilized mix inoculum ,mix yes,na,na,0.9kg,na,na,na,no,soils,mix of soil and sand,other,na,sandy,rhizosphere,7.145200 ,0.854014 ,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,sterilization,na,stress,salt,100.000000 ,no fertilizer,na,na,no native,kostelelzkya virginica,kostelelzkya virginica,herbaceous plants,90.000000 ,Short-term,ap,olsen,mg/kg,1.922380 ,0.190785 ,3.000000 ,5.470190 ,0.762726 ,3.000000 ,ph,7.145200 ,6.871190 ,(0.039103),na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,0.145149 ,0.312403 ,0.766533 ,na,0.033428 ,0.073475 ,0.787557 ,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!
23.000000 ,"zhang, huanshi(2011)",2011.000000 ,32°30′ n and 118°42′ e,32.500000 ,118.700000 ,"glomus mosseae, glomus aggregatum, mortierella sp.",mix,mix,greenhouse,mix inoculum,sterilized mix inoculum ,mix yes,na,na,0.9kg,na,na,na,no,soils,mix of soil and sand,other,na,sandy,rhizosphere,7.145200 ,0.854014 ,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,sterilization,na,stress,salt,100.000000 ,no fertilizer,na,na,no native,kostelelzkya virginica,kostelelzkya virginica,herbaceous plants,90.000000 ,Short-term,ap,olsen,mg/kg,1.922380 ,0.190785 ,3.000000 ,7.645820 ,1.096423 ,3.000000 ,ph,7.145200 ,6.723650 ,(0.060810),na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,0.145149 ,0.281743 ,0.663235 ,na,0.033428 ,0.066194 ,0.683197 ,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!
23.000000 ,"zhang, huanshi(2011)",2011.000000 ,32°30′ n and 118°42′ e,32.500000 ,118.700000 ,glomus mosseae,amf,amf,greenhouse,"amf inoculum(consisted of soil, spores,
hyphae)",sterilized amf inoculum,amf yes,"1256 spores/100g soil, 10g/pot",na,0.9kg,140.000000 ,2.146128 ,spores/kg soil,yes,soils,mix of soil and sand,other,na,sandy,bulk,6.384160 ,0.805104 ,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,sterilization,na,stress,salt,100.000000 ,no fertilizer,na,na,no native,kostelelzkya virginica,kostelelzkya virginica,herbaceous plants,90.000000 ,Short-term,ap,olsen,mg/kg,0.656250 ,0.097428 ,3.000000 ,0.656250 ,0.097428 ,3.000000 ,ph,6.384160 ,6.272190 ,(0.017694),na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,0.145149 ,0.257015 ,0.571374 ,na,0.033428 ,0.044019 ,0.275228 ,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!
23.000000 ,"zhang, huanshi(2011)",2011.000000 ,32°30′ n and 118°42′ e,32.500000 ,118.700000 ,glomus aggregatum,amf,amf,greenhouse,"amf inoculum(consisted of soil, spores,
hyphae)",sterilized amf inoculum,amf yes,"1256 spores/100g soil, 10g/pot",na,0.9kg,140.000000 ,2.146128 ,spores/kg soil,yes,soils,mix of soil and sand,other,na,sandy,bulk,6.384160 ,0.805104 ,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,sterilization,na,stress,salt,100.000000 ,no fertilizer,na,na,no native,kostelelzkya virginica,kostelelzkya virginica,herbaceous plants,90.000000 ,Short-term,ap,olsen,mg/kg,0.656250 ,0.097428 ,3.000000 ,1.687500 ,0.422187 ,3.000000 ,ph,6.384160 ,6.832630 ,0.067890 ,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,0.145149 ,0.246480 ,0.529520 ,na,0.033428 ,0.055603 ,0.508843 ,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!
23.000000 ,"zhang, huanshi(2011)",2011.000000 ,32°30′ n and 118°42′ e,32.500000 ,118.700000 ,mortierella sp.,psf,fungi,greenhouse,fungal suspension,sterilized fungal suspension,fungi yes,1.3*105 cfu/ml,na,0.9kg,14444445.000000 ,7.159701 ,cfu/kg soil,yes,soils,mix of soil and sand,other,na,sandy,bulk,6.384160 ,0.805104 ,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,sterilization,na,stress,salt,100.000000 ,no fertilizer,na,na,no native,kostelelzkya virginica,kostelelzkya virginica,herbaceous plants,90.000000 ,Short-term,ap,olsen,mg/kg,0.656250 ,0.097428 ,3.000000 ,0.656250 ,0.129904 ,3.000000 ,ph,6.384160 ,6.467230 ,0.012928 ,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,0.145149 ,0.268786 ,0.616155 ,na,0.033428 ,0.072482 ,0.773952 ,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!
