study.id,publication,pubyear,location,microbial.name,microbial.type,inoculant.type,experimental.type,inoculum.in.tr,inoculum.in.ck,inoculum,inoculation.amount,inoculation.amount.1,soil.weight,final.inoculation.amount,log10,unit,inoculant.quantity,inoculation.location,soil.use.type,soil.origin,soil.type,sandy.or.not.sandy,extraction.part,soil.ph,log10ph,soil.tc,log10tc,soil.soc,log10soc,tn,log10tn,tp,log10tp,organic.p,log10op,tk,log10tk,an,log10an,ap,log10ap,ak,log10ak,sterilization,application.background,stress,specific.background,rate,fertilizer,fertilizer.type,supply.rate,native,plant,plant.latin,plant.type,experimental.duration,experimental.periods,variable,methods,unit.1,xc,sc,nc,xe,se,ne,ph,xc.1,sc.1,nc.1,xe.1,se.1,ne.1,X.yield.xc,sc.2,nc.2,xe.2,se.2,ne.2,X.plant.biomass.xc,sc.3,nc.3,xe.3,se.3,ne.3,X.leaf.biomass.xc,sc.4,na,nc.4,xe.4,se.4,na.1,ne.4,sd.se,X.shoot.biomass.xc,sc.5,na.2,nc.5,xe.5,se.5,na.3,ne.5,sd.se.1,X.root.biomass.xc,sc.6,na.4,nc.6,xe.6,se.6,na.5,ne.6,sd.se.2,RR,Vi
259,"nopphakat, khachonphong(2022)",2022,na,amf,amf,amf,greenhouse,amf spores,water,amf yes,1000 spores/pot,na,1l,1000,3,spores/l soil,yes,soils,mix of compost and sand,other,na,unknow,bulk,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,unsterilization,na,no stress,na,na,no fertilizer,na,na,no native,rice,oryza sativa subsp. japonica cv. nipponbare,crop,42,Short-term,phosphatase,acid pme,ug pnp/g/h,204.1,68.826172,5,301.56,99.549746,5,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,1.16,0.06,na,5,0.79,0.05,na,5,se,0.68,0.13,na,5,0.35,0.04,na,5,se,0.390358932,0.044538481
287,"shao, ya-dong(2021)",2021,na,c. etunicatum,amf,amf,greenhouse,amf inoculum( consisted of soil colonized root fragments),sterilized amf inoculum,amf yes,1200 spores/pot,na,2.5l,480,2.681241237,spores/l soil,yes,soils,na,other,na,sandy,bulk,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,sterilization,na,no stress,na,na,fertilizer,p fertilizer,0.5um,no native,tea,camellia sinensis (l.) o. kuntze),shrub,168,Medium-term,phosphatase,acid pme,na,0.124539,0.011519,6,0.162861,0.017272,6,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0.268278156,0.003300391
287,"shao, ya-dong(2021)",2021,na,c. etunicatum,amf,amf,greenhouse,amf inoculum( consisted of soil colonized root fragments),sterilized amf inoculum,amf yes,1200 spores/pot,na,2.5l,480,2.681241237,spores/l soil,yes,soils,na,other,na,sandy,bulk,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,sterilization,na,no stress,na,na,fertilizer,p fertilizer,50um,no native,tea,camellia sinensis (l.) o. kuntze),shrub,168,Medium-term,phosphatase,acid pme,na,0.216531,0.007677,6,0.241415,0.019191,6,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0.10878372,0.001262715
287,"shao, ya-dong(2021)",2021,na,c. etunicatum,amf,amf,greenhouse,amf inoculum( consisted of soil colonized root fragments),sterilized amf inoculum,amf yes,1200 spores/pot,na,2.5l,480,2.681241237,spores/l soil,yes,soils,na,other,na,sandy,bulk,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,sterilization,na,no stress,na,na,fertilizer,p fertilizer,0.5um,no native,tea,camellia sinensis (l.) o. kuntze),shrub,168,Medium-term,phosphatase,pde,na,0.120235,0.028791,6,0.19694,0.015352,6,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0.493450953,0.010569304
287,"shao, ya-dong(2021)",2021,na,c. etunicatum,amf,amf,greenhouse,amf inoculum( consisted of soil colonized root fragments),sterilized amf inoculum,amf yes,1200 spores/pot,na,2.5l,480,2.681241237,spores/l soil,yes,soils,na,other,na,sandy,bulk,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,sterilization,na,no stress,na,na,fertilizer,p fertilizer,50um,no native,tea,camellia sinensis (l.) o. kuntze),shrub,168,Medium-term,phosphatase,pde,na,0.127774,0.015355,6,0.263979,0.013436,6,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0.725606476,0.002838697
287,"shao, ya-dong(2021)",2021,na,c. etunicatum,amf,amf,greenhouse,amf inoculum( consisted of soil colonized root fragments),sterilized amf inoculum,amf yes,1200 spores/pot,na,2.5l,480,2.681241237,spores/l soil,yes,soils,na,other,na,sandy,bulk,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,sterilization,na,no stress,na,na,fertilizer,p fertilizer,0.5um,no native,tea,camellia sinensis (l.) o. kuntze),shrub,168,Medium-term,phosphatase,alkaline pme,na,0.279076,0.015356,6,0.321238,0.047976,6,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0.140698135,0.004222046
287,"shao, ya-dong(2021)",2021,na,c. etunicatum,amf,amf,greenhouse,amf inoculum( consisted of soil colonized root fragments),sterilized amf inoculum,amf yes,1200 spores/pot,na,2.5l,480,2.681241237,spores/l soil,yes,soils,na,other,na,sandy,bulk,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,sterilization,na,no stress,na,na,fertilizer,p fertilizer,50um,no native,tea,camellia sinensis (l.) o. kuntze),shrub,168,Medium-term,phosphatase,alkaline pme,na,0.300051,0.019194,6,0.315335,0.017274,6,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0.049683106,0.001182147
