study.id,publication,pubyear,location,microbial.name,microbial.type,inoculant.type,experimental.type,inoculum.in.tr,inoculum.in.ck,inoculum,inoculation.amount,inoculation.amount.1,soil.weight,final.inoculation.amount,log10,unit,inoculant.quantity,inoculation.location,soil.use.type,soil.origin,soil.type,sandy.or.not.sandy,extraction.part,soil.ph,log10ph,soil.tc,log10tc,soil.soc,log10soc,tn,log10tn,tp,log10tp,organic.p,log10op,tk,log10tk,an,log10an,ap,log10ap,ak,log10ak,sterilization,application.background,stress,specific.background,rate,fertilizer,fertilizer.type,supply.rate,native,plant,plant.latin,plant.type,experimental.duration,experimental.periods,variable,methods,unit.1,xc,sc,nc,xe,se,ne,ph,xc.1,sc.1,nc.1,xe.1,se.1,ne.1,X.yield.xc,sc.2,nc.2,xe.2,se.2,ne.2,X.plant.biomass.xc,sc.3,nc.3,xe.3,se.3,ne.3,X.leaf.biomass.xc,sc.4,na,nc.4,xe.4,se.4,na.1,ne.4,sd.se,X.shoot.biomass.xc,sc.5,na.2,nc.5,xe.5,se.5,na.3,ne.5,sd.se.1,X.root.biomass.xc,sc.6,na.4,nc.6,xe.6,se.6,na.5,ne.6,sd.se.2,RR,Vi
23,"zhang, huanshi(2011)",2011,32Â°30â² n and 118Â°42â² e,mortierella sp.,psf,fungi,greenhouse,fungal suspension,sterilized fungal suspension,fungi yes,1.3*105 cfu/ml,na,0.9kg,14444445,7.15970086,cfu/kg soil,yes,soils,mix of soil and sand,other,na,sandy,rhizosphere,7.1452,0.854014,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,sterilization,na,stress,salt,100,no fertilizer,na,na,no native,kostelelzkya virginica,kostelelzkya virginica,herbaceous plants,90,Short-term,phosphatase,alkaline pme,mg /g/d,0.601653,0.074187,3,1.26916,0.081597,3,ph,7.1452,0.693634,3,7.25059,0.328553,3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0.145149,0.008478,0.153627,3,0.268786,0.027542,0.296328,3,se,0.033428,0.002979,0.036407,3,0.072482,0.006288,0.078771,3,se,0.746429676,0.006445891
23,"zhang, huanshi(2011)",2011,32Â°30â² n and 118Â°42â² e,mortierella sp.,psf,fungi,greenhouse,fungal suspension,sterilized fungal suspension,fungi yes,1.3*105 cfu/ml,na,0.9kg,14444445,7.15970086,cfu/kg soil,yes,soils,mix of soil and sand,other,na,sandy,bulk,6.38416,0.805104,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,sterilization,na,stress,salt,100,no fertilizer,na,na,no native,kostelelzkya virginica,kostelelzkya virginica,herbaceous plants,90,Short-term,phosphatase,alkaline pme,mg /g/d,0.893528,0.043391,3,2.72234,0.3616,3,ph,6.38416,0.410271,3,6.46723,0.298346,3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0.145149,0.008478,0.153627,3,0.268786,0.027542,0.296328,3,se,0.033428,0.002979,0.036407,3,0.072482,0.006288,0.078771,3,se,1.114069412,0.006667067
23,"zhang, huanshi(2011)",2011,32Â°30â² n and 118Â°42â² e,mortierella sp.,psf,fungi,greenhouse,fungal suspension,sterilized fungal suspension,fungi yes,1.3*105 cfu/ml,na,0.9kg,14444445,7.15970086,cfu/kg soil,yes,soils,mix of soil and sand,other,na,sandy,rhizosphere,7.03981,0.847561,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,sterilization,na,stress,salt,200,no fertilizer,na,na,no native,kostelelzkya virginica,kostelelzkya virginica,herbaceous plants,90,Short-term,phosphatase,alkaline pme,mg /g/d,0.499982,0.066771,3,1.21461,0.163177,3,ph,7.03981,0.474599,3,6.53396,0.657123,3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0.09065,0.009534,0.100183,3,0.216399,0.018008,0.234407,3,se,0.016549,0.000993,0.017541,3,0.035083,0.005296,0.040378,3,se,0.887606219,0.011961126
23,"zhang, huanshi(2011)",2011,32Â°30â² n and 118Â°42â² e,mortierella sp.,psf,fungi,greenhouse,fungal suspension,sterilized fungal suspension,fungi yes,1.3*105 cfu/ml,na,0.9kg,14444445,7.15970086,cfu/kg soil,yes,soils,mix of soil and sand,other,na,sandy,bulk,6.90677,0.839275,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,sterilization,na,stress,salt,200,no fertilizer,na,na,no native,kostelelzkya virginica,kostelelzkya virginica,herbaceous plants,90,Short-term,phosphatase,alkaline pme,mg /g/d,0.475992,0.072318,3,1.82046,0.231419,3,ph,6.90677,0.335654,3,6.5161,0.223764,3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0.09065,0.009534,0.100183,3,0.216399,0.018008,0.234407,3,se,0.016549,0.000993,0.017541,3,0.035083,0.005296,0.040378,3,se,1.341443448,0.013080953
23,"zhang, huanshi(2011)",2011,32Â°30â² n and 118Â°42â² e,mortierella sp.,psf,fungi,greenhouse,fungal suspension,sterilized fungal suspension,fungi yes,1.3*105 cfu/ml,na,0.9kg,14444445,7.15970086,cfu/kg soil,yes,soils,mix of soil and sand,other,na,sandy,rhizosphere,6.89227,0.838362,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,sterilization,na,stress,salt,300,no fertilizer,na,na,no native,kostelelzkya virginica,kostelelzkya virginica,herbaceous plants,90,Short-term,phosphatase,alkaline pme,mg /g/d,0.282679,0.081597,3,1.01871,0.126111,3,ph,6.89227,0.657123,3,6.53396,0.803152,3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0.062624,0.004237,0.066861,3,0.190498,0.010593,0.201091,3,se,0.012246,0.001986,0.014232,3,0.031442,0.004303,0.035745,3,se,1.281980422,0.032882487
23,"zhang, huanshi(2011)",2011,32Â°30â² n and 118Â°42â² e,mortierella sp.,psf,fungi,greenhouse,fungal suspension,sterilized fungal suspension,fungi yes,1.3*105 cfu/ml,na,0.9kg,14444445,7.15970086,cfu/kg soil,yes,soils,mix of soil and sand,other,na,sandy,bulk,7.94608,0.900153,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,sterilization,na,stress,salt,300,no fertilizer,na,na,no native,kostelelzkya virginica,kostelelzkya virginica,herbaceous plants,90,Short-term,phosphatase,alkaline pme,mg /g/d,0.409186,0.057856,3,1.30271,0.260362,3,ph,7.94608,0.298398,3,7.01719,0.223746,3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0.062624,0.004237,0.066861,3,0.190498,0.010593,0.201091,3,se,0.012246,0.001986,0.014232,3,0.031442,0.004303,0.035745,3,se,1.158032169,0.019978902
101,"lÃ¼, yang(2024)",2024,na,serendipita indica,endophytic fungus,fungi,greenhouse,fungal suspension,sterilized fungal suspension,fungi yes,"2.72*109 cfu/ml, 1l/pot ",na,13,2.09E+11,11.32014629,cfu/kg soil,yes,soils,na,other,na,unknow,bulk,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,sterilization,na,no stress,na,na,no fertilizer,na,na,no native,tangor citrus,na,tree,730,Long-term,phosphatase,acid pme,mg/g,1.17213,0.10656,4,1.69672,0.15574,4,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0.369874369,0.00417252
225,"cao, ming-ao(2022)",2022,na,piriformospora indica(pi),fungi,fungi,greenhouse,fungal suspension,water,fungi yes,"2.173*107cfu/ml, 200ml/pot",na,1.5,2897333333,9.461998463,cfu/kg soil,yes,soils,na,other,na,unknow,rhizosphere,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,107.89,2.032981,97.41,1.988604,sterilization,na,no stress,na,na,no fertilizer,na,na,no native,na,camellia oleifera,tree,112,Medium-term,phosphatase,acid pme,mg/g dw,0.123103,0.009311,6,0.202759,0.023793,6,na,na,na,na,na,na,na,na,na,na,na,na,na,2.3,0.23,6,5.23,0.55,6,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0.498996678,0.003248486
225,"cao, ming-ao(2022)",2022,na,piriformospora indica(pi),fungi,fungi,greenhouse,fungal suspension,water,fungi yes,"2.173*107cfu/ml, 200ml/pot",na,1.5,2897333333,9.461998463,cfu/kg soil,yes,soils,na,other,na,unknow,rhizosphere,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,107.89,2.032981,97.41,1.988604,sterilization,na,no stress,na,na,no fertilizer,na,na,no native,na,camellia oleifera,tree,112,Medium-term,phosphatase,pde,mg/g dw,0.078621,0.00931,6,0.165517,0.01138,6,na,na,na,na,na,na,na,na,na,na,na,na,na,2.3,0.23,6,5.23,0.55,6,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0.744435069,0.003124924
225,"cao, ming-ao(2022)",2022,na,piriformospora indica(pi),fungi,fungi,greenhouse,fungal suspension,water,fungi yes,"2.173*107cfu/ml, 200ml/pot",na,1.5,2897333333,9.461998463,cfu/kg soil,yes,soils,na,other,na,unknow,rhizosphere,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,107.89,2.032981,97.41,1.988604,sterilization,na,no stress,na,na,no fertilizer,na,na,no native,na,camellia oleifera,tree,112,Medium-term,phosphatase,pde,mg/g dw,0.306207,0.017586,6,0.291724,0.025862,6,na,na,na,na,na,na,na,na,na,na,na,na,na,2.3,0.23,6,5.23,0.55,6,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,-0.048453194,0.001859605
303,"mercl, f.(2020)",2020,na,penicillium sp. pk112,fungi,fungi,greenhouse,fungal suspension,water,fungi yes,1*109 cfu/kg,na,0.5,1000000000,9,cfu/kg soil,yes,soils,na,other,na,not sandy,bulk,5.2,0.716003,na,na,na,na,na,na,0.551,-0.258848,244,2.38739,na,na,na,na,22,1.342423,na,na,unsterilization,na,no stress,na,na,no fertilizer,na,na,no native,maize,na,crop,45,Short-term,phosphatase,acid pme,na,234,21.4,4,223,11.4,4,ph,4.95,0.07,4,4.61,0.13,4,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,1.75723,0.18497,1.9422,4,1.78035,0.24662,2.02697,4,sd,na,na,na,na,na,na,na,na,na,-0.048149344,0.002744254
303,"mercl, f.(2020)",2020,na,trichoderma harzianum omg08(omg),fungi,fungi,greenhouse,fungal suspension,water,fungi yes,1*109 cfu/kg,na,0.5,1000000000,9,cfu/kg soil,yes,soils,na,other,na,not sandy,bulk,5.2,0.716003,na,na,na,na,na,na,0.551,-0.258848,244,2.38739,na,na,na,na,22,1.342423,na,na,unsterilization,na,no stress,na,na,no fertilizer,na,na,no native,maize,na,crop,45,Short-term,phosphatase,acid pme,na,234,21.4,4,331,36.4,4,ph,4.95,0.07,4,4.41,0.11,4,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,1.75723,0.18497,1.9422,4,1.68796,0.16946,1.85742,4,sd,na,na,na,na,na,na,na,na,na,0.34679726,0.005114251
303,"mercl, f.(2020)",2020,na,penicillium sp. pk112,fungi,fungi,greenhouse,fungal suspension,water,fungi yes,1*109 cfu/kg,na,0.5,1000000000,9,cfu/kg soil,yes,soils,na,other,na,not sandy,bulk,5.2,0.716003,na,na,na,na,na,na,0.551,-0.258848,244,2.38739,na,na,na,na,22,1.342423,na,na,unsterilization,na,no stress,na,na,fertilizer,wood ash,na,no native,maize,na,crop,45,Short-term,phosphatase,acid pme,na,221,15.3,4,251,10.1,4,ph,5.16,0.05,4,4.74,0.1,4,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,2.02697,0.06166,2.08863,4,2.62042,0.29287,2.91329,4,sd,na,na,na,na,na,na,na,na,na,0.127290238,0.00160302
303,"mercl, f.(2020)",2020,na,trichoderma harzianum omg08(omg),fungi,fungi,greenhouse,fungal suspension,water,fungi yes,1*109 cfu/kg,na,0.5,1000000000,9,cfu/kg soil,yes,soils,na,other,na,not sandy,bulk,5.2,0.716003,na,na,na,na,na,na,0.551,-0.258848,244,2.38739,na,na,na,na,22,1.342423,na,na,unsterilization,na,no stress,na,na,fertilizer,wood ash,na,no native,maize,na,crop,45,Short-term,phosphatase,acid pme,na,221,15.3,4,317,22.7,4,ph,5.16,0.05,4,4.83,0.03,4,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,2.02697,0.06166,2.08863,4,2.47399,0.26204,2.73603,4,sd,na,na,na,na,na,na,na,na,na,0.360739072,0.002480181
303,"mercl, f.(2020)",2020,na,penicillium sp. pk112,fungi,fungi,greenhouse,fungal suspension,water,fungi yes,1*109 cfu/kg,na,0.5,1000000000,9,cfu/kg soil,yes,soils,na,other,na,not sandy,bulk,5.2,0.716003,na,na,na,na,na,na,0.551,-0.258848,244,2.38739,na,na,na,na,22,1.342423,na,na,unsterilization,na,no stress,na,na,no fertilizer,na,na,no native,maize,na,crop,45,Short-term,phosphatase,alkaline pme,na,92.1,1.45,4,89.6,4.36,4,ph,4.95,0.07,4,4.61,0.13,4,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,1.75723,0.18497,1.9422,4,1.78035,0.24662,2.02697,4,sd,na,na,na,na,na,na,na,na,na,-0.027519623,0.000653933
303,"mercl, f.(2020)",2020,na,trichoderma harzianum omg08(omg),fungi,fungi,greenhouse,fungal suspension,water,fungi yes,1*109 cfu/kg,na,0.5,1000000000,9,cfu/kg soil,yes,soils,na,other,na,not sandy,bulk,5.2,0.716003,na,na,na,na,na,na,0.551,-0.258848,244,2.38739,na,na,na,na,22,1.342423,na,na,unsterilization,na,no stress,na,na,no fertilizer,na,na,no native,maize,na,crop,45,Short-term,phosphatase,alkaline pme,na,92.1,1.45,4,76.5,1.14,4,ph,4.95,0.07,4,4.41,0.11,4,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,1.75723,0.18497,1.9422,4,1.68796,0.16946,1.85742,4,sd,na,na,na,na,na,na,na,na,na,-0.185584202,0.000117484
303,"mercl, f.(2020)",2020,na,penicillium sp. pk112,fungi,fungi,greenhouse,fungal suspension,water,fungi yes,1*109 cfu/kg,na,0.5,1000000000,9,cfu/kg soil,yes,soils,na,other,na,not sandy,bulk,5.2,0.716003,na,na,na,na,na,na,0.551,-0.258848,244,2.38739,na,na,na,na,22,1.342423,na,na,unsterilization,na,no stress,na,na,fertilizer,wood ash,na,no native,maize,na,crop,45,Short-term,phosphatase,alkaline pme,na,85.4,1.91,4,74.2,2.95,4,ph,5.16,0.05,4,4.74,0.1,4,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,2.02697,0.06166,2.08863,4,2.62042,0.29287,2.91329,4,sd,na,na,na,na,na,na,na,na,na,-0.140581951,0.000520215
303,"mercl, f.(2020)",2020,na,trichoderma harzianum omg08(omg),fungi,fungi,greenhouse,fungal suspension,water,fungi yes,1*109 cfu/kg,na,0.5,1000000000,9,cfu/kg soil,yes,soils,na,other,na,not sandy,bulk,5.2,0.716003,na,na,na,na,na,na,0.551,-0.258848,244,2.38739,na,na,na,na,22,1.342423,na,na,unsterilization,na,no stress,na,na,fertilizer,wood ash,na,no native,maize,na,crop,45,Short-term,phosphatase,alkaline pme,na,85.4,1.91,4,66,0.75,4,ph,5.16,0.05,4,4.83,0.03,4,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,2.02697,0.06166,2.08863,4,2.47399,0.26204,2.73603,4,sd,na,na,na,na,na,na,na,na,na,-0.257691359,0.000157335
