study.id,publication,pubyear,location,microbial.name,microbial.type,inoculant.type,experimental.type,inoculum.in.tr,inoculum.in.ck,inoculum,inoculation.amount,inoculation.amount.1,soil.weight,final.inoculation.amount,log10,unit,inoculant.quantity,inoculation.location,soil.use.type,soil.origin,soil.type,sandy.or.not.sandy,extraction.part,soil.ph,log10ph,soil.tc,log10tc,soil.soc,log10soc,tn,log10tn,tp,log10tp,organic.p,log10op,tk,log10tk,an,log10an,ap,log10ap,ak,log10ak,sterilization,application.background,stress,specific.background,rate,fertilizer,fertilizer.type,supply.rate,native,plant,plant.latin,plant.type,experimental.duration,experimental.periods,variable,methods,unit.1,xc,sc,nc,xe,se,ne,ph,xc.1,sc.1,nc.1,xe.1,se.1,ne.1,X.yield.xc,sc.2,nc.2,xe.2,se.2,ne.2,X.plant.biomass.xc,sc.3,nc.3,xe.3,se.3,ne.3,X.leaf.biomass.xc,sc.4,na,nc.4,xe.4,se.4,na.1,ne.4,sd.se,X.shoot.biomass.xc,sc.5,na.2,nc.5,xe.5,se.5,na.3,ne.5,sd.se.1,X.root.biomass.xc,sc.6,na.4,nc.6,xe.6,se.6,na.5,ne.6,sd.se.2,RR,Vi
217,"wang, hong-wei(2022)",2022,"118â¦46.615â² e, 31â¦43.195â² n",bacillus sp. hw27,pgpr,bacteria,greenhouse,bacterial suspension,water,bacteria yes,"1*108spores/ml, 10ml/pot",na,2.5,400000000,8.602059991,spores/kg soil,yes,soils,na,other,na,not sandy,rhizosphere,6.07,0.783189,10.74,1.031004,na,na,1.72,0.235528,1.85,0.267172,na,na,20.64,1.31471,na,na,na,na,na,na,unsterilization,na,no stress,na,na,no fertilizer,na,na,no native,tomato,na,herbaceous plants,20,Short-term,phosphatase,acid pme,umol pnp/g/h,73.1729,4.244737,3,85.4267,5.457692,3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0.154833564,0.002482242
217,"wang, hong-wei(2022)",2022,"118â¦46.615â² e, 31â¦43.195â² n",bacillus sp. hw27,pgpr,bacteria,greenhouse,bacterial suspension,water,bacteria yes,"1*108spores/ml, 10ml/pot",na,2.5,400000000,8.602059991,spores/kg soil,yes,soils,na,other,na,not sandy,rhizosphere,6.07,0.783189,10.74,1.031004,na,na,1.72,0.235528,1.85,0.267172,na,na,20.64,1.31471,na,na,na,na,na,na,unsterilization,na,no stress,na,na,fertilizer,na,na,no native,tomato,na,herbaceous plants,20,Short-term,phosphatase,acid pme,umol pnp/g/h,137.243,9.702949,3,157.199,10.309166,3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0.135759441,0.003099713
217,"wang, hong-wei(2022)",2022,"118â¦46.615â² e, 31â¦43.195â² n",bacillus sp. hw27,pgpr,bacteria,greenhouse,bacterial suspension,water,bacteria yes,"1*108spores/ml, 10ml/pot",na,2.5,400000000,8.602059991,spores/kg soil,yes,soils,na,other,na,not sandy,rhizosphere,6.07,0.783189,10.74,1.031004,na,na,1.72,0.235528,1.85,0.267172,na,na,20.64,1.31471,na,na,na,na,na,na,unsterilization,na,no stress,na,na,no fertilizer,na,na,no native,tomato,na,herbaceous plants,40,Short-term,phosphatase,acid pme,umol pnp/g/h,85.7768,6.670474,3,118.337,9.096731,3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0.321787913,0.003985561
217,"wang, hong-wei(2022)",2022,"118â¦46.615â² e, 31â¦43.195â² n",bacillus sp. hw27,pgpr,bacteria,greenhouse,bacterial suspension,water,bacteria yes,"1*108spores/ml, 10ml/pot",na,2.5,400000000,8.602059991,spores/kg soil,yes,soils,na,other,na,not sandy,rhizosphere,6.07,0.783189,10.74,1.031004,na,na,1.72,0.235528,1.85,0.267172,na,na,20.64,1.31471,na,na,na,na,na,na,unsterilization,na,no stress,na,na,fertilizer,na,na,no native,tomato,na,herbaceous plants,40,Short-term,phosphatase,acid pme,umol pnp/g/h,127.44,6.670128,3,131.641,10.309166,3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0.032432855,0.002957431
217,"wang, hong-wei(2022)",2022,"118â¦46.615â² e, 31â¦43.195â² n",bacillus sp. hw27,pgpr,bacteria,greenhouse,bacterial suspension,water,bacteria yes,"1*108spores/ml, 10ml/pot",na,2.5,400000000,8.602059991,spores/kg soil,yes,soils,na,other,na,not sandy,rhizosphere,6.07,0.783189,10.74,1.031004,na,na,1.72,0.235528,1.85,0.267172,na,na,20.64,1.31471,na,na,na,na,na,na,unsterilization,na,no stress,na,na,no fertilizer,na,na,no native,tomato,na,herbaceous plants,60,Short-term,phosphatase,acid pme,umol pnp/g/h,94.5295,4.24491,3,107.484,8.488781,3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,1.08,0.11,na,3,1.67,0.07,na,3,sd,0.51,0.06,na,3,0.74,0.07,na,3,sd,0.128430044,0.002751303
217,"wang, hong-wei(2022)",2022,"118â¦46.615â² e, 31â¦43.195â² n",bacillus sp. hw27,pgpr,bacteria,greenhouse,bacterial suspension,water,bacteria yes,"1*108spores/ml, 10ml/pot",na,2.5,400000000,8.602059991,spores/kg soil,yes,soils,na,other,na,not sandy,rhizosphere,6.07,0.783189,10.74,1.031004,na,na,1.72,0.235528,1.85,0.267172,na,na,20.64,1.31471,na,na,na,na,na,na,unsterilization,na,no stress,na,na,fertilizer,na,na,no native,tomato,na,herbaceous plants,60,Short-term,phosphatase,acid pme,umol pnp/g/h,112.035,9.096731,3,113.786,4.849742,3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,1.89,0.1,na,3,2.09,0.09,na,3,sd,0.84,0.07,na,3,0.93,0.5,na,3,sd,0.015508169,0.0028031
