study.id,publication,pubyear,location,microbial.name,microbial.type,inoculant.type,experimental.type,inoculum.in.tr,inoculum.in.ck,inoculum,inoculation.amount,inoculation.amount.1,soil.weight,final.inoculation.amount,log10,unit,inoculant.quantity,inoculation.location,soil.use.type,soil.origin,soil.type,sandy.or.not.sandy,extraction.part,soil.ph,log10ph,soil.tc,log10tc,soil.soc,log10soc,tn,log10tn,tp,log10tp,organic.p,log10op,tk,log10tk,an,log10an,ap,log10ap,ak,log10ak,sterilization,application.background,stress,specific.background,rate,fertilizer,fertilizer.type,supply.rate,native,plant,plant.latin,plant.type,experimental.duration,experimental.periods,variable,methods,unit.1,xc,sc,nc,xe,se,ne,ph,xc.1,sc.1,nc.1,xe.1,se.1,ne.1,X.yield.xc,sc.2,nc.2,xe.2,se.2,ne.2,X.plant.biomass.xc,sc.3,nc.3,xe.3,se.3,ne.3,X.leaf.biomass.xc,sc.4,na,nc.4,xe.4,se.4,na.1,ne.4,sd.se,X.shoot.biomass.xc,sc.5,na.2,nc.5,xe.5,se.5,na.3,ne.5,sd.se.1,X.root.biomass.xc,sc.6,na.4,nc.6,xe.6,se.6,na.5,ne.6,sd.se.2,RR,Vi
1,josef kohler(2009),2009,murcia (se spain).,glomus intraradicesÂ (schenk and smith),amf,amf,greenhouse,"amf inoculum(consisted of soil, spores,
hyphae)",sterilized amf inoculum ,amf yes,1010cfu/pot,1010cfu/pot,0.7kg,14285714285,10.154902,cfu/kg soil,yes,soils,na,other,na,unknow,rhizosphere,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,sterilization,na,no stress,na,na,no fertilizer,na,na,no native,lettuce,l. sativaÂ l. cv. tafalla,herbaceous plants,35,Short-term,phosphatase,acid pme,nmolpnpg-1h-1,34,8.944272,5,135,20.124612,5,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0.82,0.02,na,5,0.64,0.02,na,5,se,1.378914254,0.018285275
1,josef kohler(2009),2009,murcia (se spain).,glomus intraradicesÂ (schenk and smith),amf,amf,greenhouse,"amf inoculum(consisted of soil, spores,
hyphae)",sterilized amf inoculum ,amf yes,1010cfu/pot,1010cfu/pot,0.7kg,14285714285,10.154902,cfu/kg soil,yes,soils,na,other,na,unknow,rhizosphere,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,sterilization,dry,stress,dry,na,no fertilizer,na,na,no native,lettuce,l. sativaÂ l. cv. tafalla,herbaceous plants,35,Short-term,phosphatase,acid pme,nmolpnpg-1h-1,71,6.708204,5,198,20.124612,5,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0.61,0.02,na,5,0.54,0,na,5,se,1.025587154,0.003851476
1,josef kohler(2009),2009,murcia (se spain).,glomus intraradicesÂ (schenk and smith),amf,amf,greenhouse,"amf inoculum(consisted of soil, spores,
hyphae)",sterilized amf inoculum ,amf yes,1010cfu/pot,1010cfu/pot,0.7kg,14285714285,10.154902,cfu/kg soil,yes,soils,na,other,na,unknow,rhizosphere,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,sterilization,dry,stress,dry,na,no fertilizer,na,na,no native,lettuce,l. sativaÂ l. cv. tafalla,herbaceous plants,35,Short-term,phosphatase,acid pme,nmolpnpg-1h-1,69,8.944272,5,127,4.472136,5,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0.33,0.01,na,5,0.37,0.02,na,5,se,0.610080582,0.003608639
1,josef kohler(2010),2009,murcia (se spain).,glomus mosseaeÂ (nicol and gerd.) gerd. and trappe,amf,amf,greenhouse,"amf inoculum(consisted of soil, spores,
hyphae)",sterilized amf inoculum ,amf yes,1010cfu/pot,1010cfu/pot,0.7kg,14285714285,10.154902,cfu/kg soil,yes,soils,na,other,na,unknow,rhizosphere,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,sterilization,na,no stress,na,na,no fertilizer,na,na,no native,lettuce,l. sativaÂ l. cv. tafalla,herbaceous plants,35,Short-term,phosphatase,acid pme,nmolpnpg-1h-2,34,8.944272,5,97,26.832816,5,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0.82,0.02,na,5,0.73,0.01,na,5,se,1.048350454,0.029145327
1,josef kohler(2010),2009,murcia (se spain).,glomus mosseaeÂ (nicol and gerd.) gerd. and trappe,amf,amf,greenhouse,"amf inoculum(consisted of soil, spores,
hyphae)",sterilized amf inoculum ,amf yes,1010cfu/pot,1010cfu/pot,0.7kg,14285714285,10.154902,cfu/kg soil,yes,soils,na,other,na,unknow,rhizosphere,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,sterilization,dry,stress,dry,na,no fertilizer,na,na,no native,lettuce,l. sativaÂ l. cv. tafalla,herbaceous plants,35,Short-term,phosphatase,acid pme,nmolpnpg-1h-2,71,6.708204,5,160,24.596748,5,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0.61,0.02,na,5,0.58,0.01,na,5,se,0.812493938,0.006511923
1,josef kohler(2010),2009,murcia (se spain).,glomus mosseaeÂ (nicol and gerd.) gerd. and trappe,amf,amf,greenhouse,"amf inoculum(consisted of soil, spores,
hyphae)",sterilized amf inoculum ,amf yes,1010cfu/pot,1010cfu/pot,0.7kg,14285714285,10.154902,cfu/kg soil,yes,soils,na,other,na,unknow,rhizosphere,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,sterilization,dry,stress,dry,na,no fertilizer,na,na,no native,lettuce,l. sativaÂ l. cv. tafalla,herbaceous plants,35,Short-term,phosphatase,acid pme,nmolpnpg-1h-2,69,8.944272,5,135,2.236068,5,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0.33,0.01,na,5,0.32,0.01,na,5,se,0.671168274,0.003415508
